,DV_DEVICE_NUMBER,Device Status,DV_DEVICE_STATUS_DESCRIPTION,Device Type,DV_TRAVEL_DISTANCE (in feet),DV_SPEED_FPS,DV_CAPACITY_LBS,DV_FLOOR_FROM,DV_FLOOR_TO,DV_COVERED,,,
4389,1P19108,A,ACTIVE,Passenger Elevator (P),116,4.166666667,2000,-1,20,21,,,
4390,1P25589,A,ACTIVE,Passenger Elevator (P),116,4.166666667,2000,-1,20,21,,,
4391,1P25649,A,ACTIVE,Passenger Elevator (P),116,4.166666667,2000,-1,20,21,,,
4392,1P25675,A,ACTIVE,Passenger Elevator (P),116,4.166666667,3500,-1,20,21,,,
4393,1P25711,A,ACTIVE,Passenger Elevator (P),116,4.166666667,2000,-1,20,21,,,
4394,1P18180,A,ACTIVE,Passenger Elevator (P),116,5,2500,-1,20,21,,,
4395,1P19146,A,ACTIVE,Passenger Elevator (P),116,5,2000,-1,20,21,,,
4396,1P19147,A,ACTIVE,Passenger Elevator (P),116,5,2000,-1,20,21,,,
4397,1P19202,A,ACTIVE,Passenger Elevator (P),117,5,2000,-1,20,21,,,
4398,1P12800,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2300,-1,20,21,,,
4399,1P14366,A,ACTIVE,Passenger Elevator (P),117,5.833333333,3000,-1,20,21,,,
4400,1P14533,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2300,-1,20,21,,,
4401,1P14624,A,ACTIVE,Passenger Elevator (P),117,5.833333333,1500,-1,20,21,,,
4402,1P148,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2000,-1,20,21,,,
4403,1P1493,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2000,-1,20,21,,,
4404,1P17001,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2800,-1,20,21,,,
4405,1P17002,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2800,-1,20,21,,,
4406,1P17003,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2800,-1,20,21,,,
4407,1P17005,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2800,-1,20,21,,,
4408,1P17594,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2000,-1,20,21,,,
4409,1P1806,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2250,-1,20,21,,,
4410,1P18233,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2500,-1,20,21,,,
4411,1P18279,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2000,-1,20,21,,,
4412,1P18280,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2000,-1,20,21,,,
4413,1P18299,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2000,-1,20,21,,,
4414,1P19191,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2000,-1,20,21,,,
4415,1P19203,A,ACTIVE,Passenger Elevator (P),117,5.833333333,2500,-1,20,21,,,
4416,1P19253,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4417,1P19269,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2250,-1,20,21,,,
4418,1P19470,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4419,1P20609,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4420,1P24935,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4421,1P24961,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4422,1P24970,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4423,1P25109,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4424,1P25147,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4425,1P25228,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4426,1P25229,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4427,1P25339,A,ACTIVE,Passenger Elevator (P),118,5.833333333,2000,-1,20,21,,,
4428,1P14237,A,ACTIVE,Passenger Elevator (P),118,6.666666667,3000,-1,20,21,,,
4429,1P14923,A,ACTIVE,Passenger Elevator (P),118,6.666666667,3500,-1,20,21,,,
4430,1P18179,A,ACTIVE,Passenger Elevator (P),118,6.666666667,2500,-1,20,21,,,
4431,1P19254,A,ACTIVE,Passenger Elevator (P),118,6.666666667,2000,-1,20,21,,,
4432,1P19255,A,ACTIVE,Passenger Elevator (P),118,6.666666667,2000,-1,20,21,,,
4433,1P19375,A,ACTIVE,Passenger Elevator (P),118,6.666666667,2500,-1,20,21,,,
4434,1P19392,A,ACTIVE,Passenger Elevator (P),118,6.666666667,2000,-1,20,21,,,
4435,1P20143,A,ACTIVE,Passenger Elevator (P),118,6.666666667,2500,-1,20,21,,,
4436,1P19158,A,ACTIVE,Passenger Elevator (P),118,7.5,2000,-1,20,21,,,
4437,1P19268,A,ACTIVE,Passenger Elevator (P),118,7.5,2250,-1,20,21,,,
4438,1P20610,A,ACTIVE,Passenger Elevator (P),118,7.5,2000,-1,20,21,,,
4439,1P14588,A,ACTIVE,Passenger Elevator (P),118,8.333333333,3500,-1,20,21,,,
4440,1P15593,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2500,-1,20,21,,,
4441,1P15594,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2500,-1,20,21,,,
4442,1P17004,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2800,-1,20,21,,,
4443,1P18298,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2000,-1,20,21,,,
4444,1P18300,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2000,-1,20,21,,,
4445,1P18356,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2000,-1,20,21,,,
4446,1P19159,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2000,-1,20,21,,,
4447,1P19160,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2000,-1,20,21,,,
4448,1P19181,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2500,-1,20,21,,,
4449,1P20241,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2500,-1,20,21,,,
4450,1P20242,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2500,-1,20,21,,,
4451,1P20399,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2000,-1,20,21,,,
4452,1P24671,A,ACTIVE,Passenger Elevator (P),118,8.333333333,2000,-1,20,21,,,
4453,1P14367,A,ACTIVE,Passenger Elevator (P),118,10,3000,-1,20,21,,,
4454,1P18302,A,ACTIVE,Passenger Elevator (P),118,10,2000,-1,20,21,,,
4455,1P18303,A,ACTIVE,Passenger Elevator (P),118,10,2000,-1,20,21,,,
4456,1P20580,A,ACTIVE,Passenger Elevator (P),118,10,2000,-1,20,21,,,
4457,1P20582,A,ACTIVE,Passenger Elevator (P),118,10,2000,-1,20,21,,,
4458,1P13642,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2500,-1,20,21,,,
4459,1P14234,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2500,-1,20,21,,,
4460,1P14363,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2500,-1,20,21,,,
4461,1P15131,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2250,-1,20,21,,,
4462,1P16260,A,ACTIVE,Passenger Elevator (P),119,11.66666667,3500,-1,20,21,,,
4463,1P16476,A,ACTIVE,Passenger Elevator (P),119,11.66666667,4000,-1,20,21,,,
4464,1P19462,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2000,-1,20,21,,,
4465,1P19463,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2000,-1,20,21,,,
4466,1P19565,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2500,-1,20,21,,,
4467,1P19566,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2500,-1,20,21,,,
4468,1P19592,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2000,-1,20,21,,,
4469,1P19593,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2000,-1,20,21,,,
4470,1P19594,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2000,-1,20,21,,,
4471,1P20162,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2000,-1,20,21,,,
4472,1P20596,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2000,-1,20,21,,,
4473,1P20598,A,ACTIVE,Passenger Elevator (P),119,11.66666667,2000,-1,20,21,,,
4474,1P15406,A,ACTIVE,Passenger Elevator (P),119,13.33333333,3500,-1,20,21,,,
4475,1P163,A,ACTIVE,Passenger Elevator (P),119,16.66666667,2000,-1,20,21,,,
4476,1P16275,A,ACTIVE,Passenger Elevator (P),119,20,3500,-1,20,21,,,
4477,1P16276,A,ACTIVE,Passenger Elevator (P),119,20,3500,-1,20,21,,,
4478,1P22252,A,ACTIVE,Passenger Elevator (P),119,0.083333333,2000,-1,21,22,,,
4479,1P17884,A,ACTIVE,Passenger Elevator (P),119,0.5,3000,-1,21,22,,,
4480,1P18486,A,ACTIVE,Passenger Elevator (P),119,0.5,2000,-1,21,22,,,
4481,1P22563,A,ACTIVE,Passenger Elevator (P),119,0.6,2000,-1,21,22,,,
4482,1P22251,A,ACTIVE,Passenger Elevator (P),119,0.666666667,2000,-1,21,22,,,
4483,1P22479,A,ACTIVE,Passenger Elevator (P),119,0.666666667,3500,-1,21,22,,,
4484,1P22551,A,ACTIVE,Passenger Elevator (P),119,0.666666667,2000,-1,21,22,,,
4485,1P22707,A,ACTIVE,Passenger Elevator (P),119,0.666666667,3000,-1,21,22,,,
4486,1P22705,A,ACTIVE,Passenger Elevator (P),119,0.683333333,3000,-1,21,22,,,
4487,1P25300,A,ACTIVE,Passenger Elevator (P),119,0.833333333,2000,-1,21,22,,,
4488,1P10777,A,ACTIVE,Passenger Elevator (P),119,1.666666667,2500,-1,21,22,,,
4489,1P10778,A,ACTIVE,Passenger Elevator (P),119,1.666666667,2500,-1,21,22,,,
4490,1P11066,A,ACTIVE,Passenger Elevator (P),119,1.666666667,2000,-1,21,22,,,
4491,1P17665,A,ACTIVE,Passenger Elevator (P),119,1.666666667,2500,-1,21,22,,,
4492,1P17687,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2500,-1,21,22,,,
4493,1P22613,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4494,1P22704,A,ACTIVE,Passenger Elevator (P),120,1.666666667,3000,-1,21,22,,,
4495,1P22709,A,ACTIVE,Passenger Elevator (P),120,1.666666667,3000,-1,21,22,,,
4496,1P24321,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4497,1P24495,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4498,1P24522,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4499,1P24618,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4500,1P24678,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4501,1P24695,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4502,1P24980,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4503,1P25296,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4504,1P25298,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4505,1P25299,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,21,22,,,
4506,1P22706,A,ACTIVE,Passenger Elevator (P),120,1.75,3000,-1,21,22,,,
4507,1P24938,A,ACTIVE,Passenger Elevator (P),120,1.8,2000,-1,21,22,,,
4508,1P23151,A,ACTIVE,Passenger Elevator (P),120,2.05,2000,-1,21,22,,,
4509,1P11067,A,ACTIVE,Passenger Elevator (P),120,2.083333333,2000,-1,21,22,,,
4510,1P11068,A,ACTIVE,Passenger Elevator (P),120,2.083333333,2000,-1,21,22,,,
4511,1P17688,A,ACTIVE,Passenger Elevator (P),120,2.083333333,2200,-1,21,22,,,
4512,1P24382,A,ACTIVE,Passenger Elevator (P),120,2.083333333,2000,-1,21,22,,,
4513,1P25122,A,ACTIVE,Passenger Elevator (P),120,2.083333333,2000,-1,21,22,,,
4514,1P17689,A,ACTIVE,Passenger Elevator (P),120,2.5,2500,-1,21,22,,,
4515,1P17690,A,ACTIVE,Passenger Elevator (P),120,2.5,2200,-1,21,22,,,
4516,1P22708,A,ACTIVE,Passenger Elevator (P),120,2.5,3000,-1,21,22,,,
4517,1P23765,A,ACTIVE,Passenger Elevator (P),120,2.5,2000,-1,21,22,,,
4518,1P24324,A,ACTIVE,Passenger Elevator (P),120,2.5,2000,-1,21,22,,,
4519,1P24677,A,ACTIVE,Passenger Elevator (P),120,2.5,2000,-1,21,22,,,
4520,1P24696,A,ACTIVE,Passenger Elevator (P),120,2.5,2000,-1,21,22,,,
4521,1P24955,A,ACTIVE,Passenger Elevator (P),120,2.5,2000,-1,21,22,,,
4522,1P25125,A,ACTIVE,Passenger Elevator (P),120,2.5,2000,-1,21,22,,,
4523,1P25127,A,ACTIVE,Passenger Elevator (P),120,2.5,2000,-1,21,22,,,
4524,1P25297,A,ACTIVE,Passenger Elevator (P),120,2.5,2000,-1,21,22,,,
4525,1P10768,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2500,-1,21,22,,,
4526,1P10776,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2500,-1,21,22,,,
4527,1P12956,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2500,-1,21,22,,,
4528,1P13848,A,ACTIVE,Passenger Elevator (P),120,3.333333333,3000,-1,21,22,,,
4529,1P17658,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2500,-1,21,22,,,
4530,1P17693,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2200,-1,21,22,,,
4531,1P17694,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2200,-1,21,22,,,
4532,1P23150,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4533,1P24168,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4534,1P24323,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4535,1P24381,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4536,1P24521,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4537,1P24619,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4538,1P24954,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4539,1P24956,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4540,1P25142,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4541,1P25301,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4542,1P25563,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4543,1P25657,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4544,1P25659,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,21,22,,,
4545,1P13852,A,ACTIVE,Passenger Elevator (P),120,4.166666667,5000,-1,21,22,,,
4546,1P17060,A,ACTIVE,Passenger Elevator (P),120,4.166666667,3500,-1,21,22,,,
4547,1P17691,A,ACTIVE,Passenger Elevator (P),120,4.166666667,2500,-1,21,22,,,
4548,1P17692,A,ACTIVE,Passenger Elevator (P),120,4.166666667,2200,-1,21,22,,,
4549,1P18359,A,ACTIVE,Passenger Elevator (P),120,4.166666667,2000,-1,21,22,,,
4550,1P24917,A,ACTIVE,Passenger Elevator (P),120,4.166666667,2500,-1,21,22,,,
4551,1P25773,A,ACTIVE,Passenger Elevator (P),120,4.166666667,2000,-1,21,22,,,
4552,1P17578,A,ACTIVE,Passenger Elevator (P),120,5,2600,-1,21,22,,,
4553,1P17592,A,ACTIVE,Passenger Elevator (P),120,5,2000,-1,21,22,,,
4554,1P18358,A,ACTIVE,Passenger Elevator (P),120,5,2000,-1,21,22,,,
4555,1P18766,A,ACTIVE,Passenger Elevator (P),120,5,2500,-1,21,22,,,
4556,1P18767,A,ACTIVE,Passenger Elevator (P),120,5,2500,-1,21,22,,,
4557,1P18864,A,ACTIVE,Passenger Elevator (P),120,5,3000,-1,21,22,,,
4558,1P18930,A,ACTIVE,Passenger Elevator (P),120,5,2500,-1,21,22,,,
4559,1P19044,A,ACTIVE,Passenger Elevator (P),120,5,2500,-1,21,22,,,
4560,1P25419,A,ACTIVE,Passenger Elevator (P),120,5,2000,-1,21,22,,,
4561,1P13706,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4562,1P14724,A,ACTIVE,Passenger Elevator (P),120,5.833333333,3500,-1,21,22,,,
4563,1P17591,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4564,1P17593,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4565,1P17663,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2500,-1,21,22,,,
4566,1P17664,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2500,-1,21,22,,,
4567,1P17695,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2200,-1,21,22,,,
4568,1P17696,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2500,-1,21,22,,,
4569,1P19252,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4570,1P20759,A,ACTIVE,Passenger Elevator (P),120,5.833333333,1500,-1,21,22,,,
4571,1P24302,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4572,1P24303,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4573,1P25091,A,ACTIVE,Passenger Elevator (P),120,5.833333333,3500,-1,21,22,,,
4574,1P25126,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4575,1P25259,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4576,1P25591,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4577,1P25658,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4578,1P25774,A,ACTIVE,Passenger Elevator (P),120,5.833333333,2000,-1,21,22,,,
4579,1P25123,A,ACTIVE,Passenger Elevator (P),120,6.666666667,2000,-1,21,22,,,
4580,1P25124,A,ACTIVE,Passenger Elevator (P),120,6.666666667,2000,-1,21,22,,,
4581,1P14833,A,ACTIVE,Passenger Elevator (P),120,8.333333333,1500,-1,21,22,,,
4582,1P18357,A,ACTIVE,Passenger Elevator (P),120,8.333333333,2000,-1,21,22,,,
4583,1P19045,A,ACTIVE,Passenger Elevator (P),120,8.333333333,2500,-1,21,22,,,
4584,1P19046,A,ACTIVE,Passenger Elevator (P),120,8.333333333,2500,-1,21,22,,,
4585,1P19047,A,ACTIVE,Passenger Elevator (P),120,8.333333333,2500,-1,21,22,,,
4586,1P19048,A,ACTIVE,Passenger Elevator (P),120,8.333333333,2500,-1,21,22,,,
4587,1P19049,A,ACTIVE,Passenger Elevator (P),120,8.333333333,2500,-1,21,22,,,
4588,1P15833,A,ACTIVE,Passenger Elevator (P),120,11.66666667,2250,-1,21,22,,,
4589,1P19250,A,ACTIVE,Passenger Elevator (P),120,11.66666667,2000,-1,21,22,,,
4590,1P22253,A,ACTIVE,Passenger Elevator (P),120,11.66666667,2000,-1,21,22,,,
4591,1P25302,A,ACTIVE,Passenger Elevator (P),120,11.66666667,2000,-1,21,22,,,
4592,1P25303,A,ACTIVE,Passenger Elevator (P),120,11.66666667,2000,-1,21,22,,,
4593,1P25304,A,ACTIVE,Passenger Elevator (P),120,11.66666667,2000,-1,21,22,,,
4594,1P15407,A,ACTIVE,Passenger Elevator (P),120,13.33333333,3500,-1,21,22,,,
4595,1P16205,A,ACTIVE,Passenger Elevator (P),120,13.33333333,2500,-1,21,22,,,
4596,1P22211,A,ACTIVE,Passenger Elevator (P),120,13.33333333,2000,-1,21,22,,,
4597,1P22213,A,ACTIVE,Passenger Elevator (P),120,13.33333333,2000,-1,21,22,,,
4598,1P16206,A,ACTIVE,Passenger Elevator (P),120,16.66666667,2500,-1,21,22,,,
4599,1P22837,A,ACTIVE,Passenger Elevator (P),120,16.66666667,2500,-1,21,22,,,
4600,1P22873,A,ACTIVE,Passenger Elevator (P),120,16.66666667,2000,-1,21,22,,,
4601,1P24320,A,ACTIVE,Passenger Elevator (P),120,16.66666667,2000,-1,21,22,,,
4602,1P17873,A,ACTIVE,Passenger Elevator (P),120,0.5,2000,-1,22,23,,,
4603,1P22487,A,ACTIVE,Passenger Elevator (P),120,0.6,3000,-1,22,23,,,
4604,1P23277,A,ACTIVE,Passenger Elevator (P),120,0.666666667,2000,-1,22,23,,,
4605,1P10763,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2500,-1,22,23,,,
4606,1P11080,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,22,23,,,
4607,1P11919,A,ACTIVE,Passenger Elevator (P),120,1.666666667,3000,-1,22,23,,,
4608,1P18309,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2500,-1,22,23,,,
4609,1P18742,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2500,-1,22,23,,,
4610,1P18743,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2500,-1,22,23,,,
4611,1P18744,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2500,-1,22,23,,,
4612,1P22611,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,22,23,,,
4613,1P23278,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,22,23,,,
4614,1P25331,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,22,23,,,
4615,1P25332,A,ACTIVE,Passenger Elevator (P),120,1.666666667,2000,-1,22,23,,,
4616,1P17874,A,ACTIVE,Passenger Elevator (P),120,1.7,2000,-1,22,23,,,
4617,1P18745,A,ACTIVE,Passenger Elevator (P),120,1.916666667,2500,-1,22,23,,,
4618,1P11084,A,ACTIVE,Passenger Elevator (P),120,2.083333333,2000,-1,22,23,,,
4619,1P22836,A,ACTIVE,Passenger Elevator (P),120,2.383333333,2500,-1,22,23,,,
4620,1P16506,A,ACTIVE,Passenger Elevator (P),120,2.5,2500,-1,22,23,,,
4621,1P22486,A,ACTIVE,Passenger Elevator (P),120,2.5,3000,-1,22,23,,,
4622,1P25177,A,ACTIVE,Passenger Elevator (P),120,2.5,2000,-1,22,23,,,
4623,1P11903,A,ACTIVE,Passenger Elevator (P),120,3.333333333,3000,-1,22,23,,,
4624,1P11918,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2500,-1,22,23,,,
4625,1P11941,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2000,-1,22,23,,,
4626,1P13633,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2500,-1,22,23,,,
4627,1P16684,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2500,-1,22,23,,,
4628,1P17518,A,ACTIVE,Passenger Elevator (P),120,3.333333333,2500,-1,22,23,,,
4629,1P17659,A,ACTIVE,Passenger Elevator (P),121,3.333333333,2500,-1,22,23,,,
4630,1P25178,A,ACTIVE,Passenger Elevator (P),121,3.333333333,2000,-1,22,23,,,
4631,1P25189,A,ACTIVE,Passenger Elevator (P),121,3.333333333,2000,-1,22,23,,,
4632,1P25471,A,ACTIVE,Passenger Elevator (P),121,3.333333333,2000,-1,22,23,,,
4633,1P14640,A,ACTIVE,Passenger Elevator (P),121,4.166666667,2500,-1,22,23,,,
4634,1P14641,A,ACTIVE,Passenger Elevator (P),121,4.166666667,3500,-1,22,23,,,
4635,1P19107,A,ACTIVE,Passenger Elevator (P),121,4.166666667,3000,-1,22,23,,,
4636,1P17668,A,ACTIVE,Passenger Elevator (P),121,5,2500,-1,22,23,,,
4637,1P18188,A,ACTIVE,Passenger Elevator (P),121,5,2000,-1,22,23,,,
4638,1P19104,A,ACTIVE,Passenger Elevator (P),121,5,2000,-1,22,23,,,
4639,1P25188,A,ACTIVE,Passenger Elevator (P),121,5,2000,-1,22,23,,,
4640,1P11940,A,ACTIVE,Passenger Elevator (P),121,5.833333333,3000,-1,22,23,,,
4641,1P13838,A,ACTIVE,Passenger Elevator (P),121,5.833333333,3000,-1,22,23,,,
4642,1P13843,A,ACTIVE,Passenger Elevator (P),121,5.833333333,4000,-1,22,23,,,
4643,1P14638,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2500,-1,22,23,,,
4644,1P16682,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2500,-1,22,23,,,
4645,1P17515,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2500,-1,22,23,,,
4646,1P17516,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2500,-1,22,23,,,
4647,1P17662,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2500,-1,22,23,,,
4648,1P17666,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2500,-1,22,23,,,
4649,1P17667,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2500,-1,22,23,,,
4650,1P18186,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2000,-1,22,23,,,
4651,1P18187,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2000,-1,22,23,,,
4652,1P18190,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2000,-1,22,23,,,
4653,1P25590,A,ACTIVE,Passenger Elevator (P),121,5.833333333,2000,-1,22,23,,,
4654,1P17661,A,ACTIVE,Passenger Elevator (P),121,8.333333333,2500,-1,22,23,,,
4655,1P18715,A,ACTIVE,Passenger Elevator (P),121,11.66666667,2000,-1,22,23,,,
4656,1P21769,A,ACTIVE,Passenger Elevator (P),121,11.66666667,2750,-1,22,23,,,
4657,1P16473,A,ACTIVE,Passenger Elevator (P),121,16.66666667,4000,-1,22,23,,,
4658,1P16474,A,ACTIVE,Passenger Elevator (P),122,16.66666667,4000,-1,22,23,,,
4659,1P16280,A,ACTIVE,Passenger Elevator (P),122,20,2500,-1,22,23,,,
4660,1P16469,A,ACTIVE,Passenger Elevator (P),122,20,3500,-1,22,23,,,
4661,1P16470,A,ACTIVE,Passenger Elevator (P),122,20,3500,-1,22,23,,,
4662,1P16471,A,ACTIVE,Passenger Elevator (P),122,20,4000,-1,22,23,,,
4663,1P24801,A,ACTIVE,Passenger Elevator (P),122,20,2000,-1,22,23,,,
4664,1P24803,A,ACTIVE,Passenger Elevator (P),122,20,2000,-1,22,23,,,
4665,1P17154,A,ACTIVE,Passenger Elevator (P),122,0.5,2500,-1,23,24,,,
4666,1P17877,A,ACTIVE,Passenger Elevator (P),122,1.833333333,2000,-1,23,24,,,
4667,1P11739,A,ACTIVE,Passenger Elevator (P),122,2.5,3000,-1,23,24,,,
4668,1P12619,A,ACTIVE,Passenger Elevator (P),122,3.333333333,2500,-1,23,24,,,
4669,1P23007,A,ACTIVE,Passenger Elevator (P),122,3.333333333,3500,-1,23,24,,,
4670,1P16811,A,ACTIVE,Passenger Elevator (P),122,4.166666667,2000,-1,23,24,,,
4671,1P14449,A,ACTIVE,Passenger Elevator (P),122,5,3500,-1,23,24,,,
4672,1P12620,A,ACTIVE,Passenger Elevator (P),122,5.833333333,2500,-1,23,24,,,
4673,1P14455,A,ACTIVE,Passenger Elevator (P),122,5.833333333,2500,-1,23,24,,,
4674,1P15155,A,ACTIVE,Passenger Elevator (P),122,5.833333333,2500,-1,23,24,,,
